Scenario,Model,K,Retrain,Training Time,Testing Time,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
Harel,NN,26,True,32.977307465000194,0.015857944999879692,0.13920163766632548,0.38095238095238093,0.9592666462104941,0.20389805097451277,0.8674432246163096,0.21309575066611297,0.03331684415815467
Static Model,NN,27,False,1.1636000181169948e-05,0.017405799999778537,0.2823834196891192,0.5046296296296297,0.9820174206237707,0.3621262458471761,0.8748449343467793,0.3691751963625193,0.01850678067104312
Sliding Window,NN,27,True,27.919717054999637,0.02665083199963192,0.31806615776081426,0.5787037037037037,0.9831881614685773,0.41050903119868637,0.925951989220747,0.42139778655688803,0.016474029248317888
Z-test,NN,27,True,27.842281150999952,0.026561922999917442,0.3095823095823096,0.5833333333333334,0.9826262058630701,0.40449438202247195,0.9335081545259898,0.41716304980298047,0.01642392692782262
Gama,NN,27,True,28.069044364000092,0.026876843000081863,0.30952380952380953,0.6018518518518519,0.9823920576941089,0.4088050314465409,0.9408952369438224,0.4238217441263037,0.016907497747926707
Harel,NN,27,True,31.080266312000276,0.026487009999982547,0.3412698412698413,0.5972222222222222,0.9842652430457994,0.43434343434343436,0.9235550421743534,0.44425857971171967,0.016097999614810454
Static Model,NN,28,False,1.0440000096423319e-05,0.01704849700035993,0.08258928571428571,0.26618705035971224,0.9753472055360661,0.1260647359454855,0.7683660328631146,0.13823215048266552,0.02248094754934213
Sliding Window,NN,28,True,23.421955698000147,0.025549606999902608,0.2222222222222222,0.34532374100719426,0.9875534624441348,0.27042253521126763,0.8725757275166804,0.2710025594931766,0.013281030408092994
Z-test,NN,28,True,23.70962650499996,0.027389779999793973,0.21686746987951808,0.38848920863309355,0.9865442837233889,0.27835051546391754,0.9008403726945873,0.28396768546943196,0.014941150948939478
Gama,NN,28,False,0.03034562900029414,0.027231260999997176,0.1337386018237082,0.31654676258992803,0.9817386707674564,0.18803418803418803,0.8650365629122245,0.19770210494670995,0.019541272243137335
Harel,NN,28,False,4.2711813030000485,0.027507573000093544,0.18181818181818182,0.33093525179856115,0.9855831611322025,0.23469387755102042,0.8607589980265424,0.2385315639165485,0.016549204480691047
Static Model,NN,-1,False,0,0,0.3049090909090909,0.3821786690975387,0.9804360714050457,0.3391990291262136,0.8517469614518531,0.33156392716455974,0.01918538295878596
Sliding Window,NN,-1,False,0,0,0.2903885480572597,0.42069279854147673,0.9788820954422693,0.3436016751977664,0.8943012145065588,0.33916374925139886,0.0188825343125605
